Iteration,Visibility,Phase_Jitter,BitFlip,Noise,S_Value,is_Quantum_Advantage,is_Elite
494,1,16.51559903,0.026190643,0.1,2.828427093,1,1
495,1,10.11008583,0.033853392,0.1,2.828426349,1,1
496,1,6.847439683,0.044263004,0.1,2.828425361,1,1
497,0.882117506,0,0,0.1,2.828424329,1,1
498,0.941653056,0,0,0.1,2.828426584,1,1
499,0.995074887,0,0,0.1,2.828426414,1,1
500,0.938671643,0,0,0.1,2.828426018,1,1
501,0.946023362,0,0,0.1,2.828425186,1,1
502,1,7.857017061,0,0.1,2.828425259,1,1
503,0.967510007,5.89477455,0,0.1,2.828426379,1,1
504,0.903650073,0,0.001452507,0.1,2.828426995,1,1
505,1,0,0,0.1,2.828426987,1,1
506,0.92714357,0,0,0.1,2.828426981,1,1
507,1,9.705820942,0.000416585,0.1,2.828426771,1,1
508,1,12.00141791,0,0.1,2.828426543,1,1
509,1,13.09717653,0,0.1,2.828427023,1,1
510,0.880201096,11.92313688,0,0.1,2.8284255,1,1
511,0.979783104,10.16790901,0,0.1,2.828427055,1,1
512,1,1.696271943,0.016059616,0.1,2.828426686,1,1
513,0.99029356,0,0,0.1,2.828426942,1,1
514,1,2.262861243,0.000386251,0.1,2.828426427,1,1
515,1,6.219514801,0,0.1,2.82842573,1,1
516,1,13.12847838,0.042144221,0.1,2.828426902,1,1
517,0.980610985,14.94609718,0.043079354,0.1,2.82842295,1,1
518,0.987034884,15.03050347,0.043446502,0.1,2.828425702,1,1
519,0.991163025,9.530733235,0.020277864,0.1,2.82842511,1,1
520,0.871558835,5.831145032,0.031840275,0.1,2.828426334,1,1
521,0.999106657,6.888550157,0.008067506,0.1,2.828426233,1,1
522,1,5.382146708,0.034217237,0.1,2.82842698,1,1
523,0.975644394,12.08403345,0.030040871,0.1,2.828425848,1,1
524,0.980688078,20.2509703,0.006225799,0.1,2.828425842,1,1
525,1,15.40423912,0.021514736,0.1,2.828426807,1,1
526,1,19.00305468,0.018945095,0.1,2.828425564,1,1
527,1,5.025561579,0.009710768,0.1,2.828426804,1,1
528,1,4.90573401,0.01878458,0.1,2.828425417,1,1
529,1,6.518198232,0.018974482,0.1,2.828426964,1,1
530,0.974507283,1.324663793,0.026807356,0.1,2.828424055,1,1
531,0.967763971,3.92666031,0.001107816,0.1,2.828426653,1,1
532,1,12.58549736,0.003026706,0.1,2.828426276,1,1
533,1,2.311477148,0.003226921,0.1,2.828426876,1,1
534,1,2.197063111,0,0.1,2.828426814,1,1
535,1,5.85864677,0.015779024,0.1,2.828427077,1,1
536,0.923022404,3.33478387,0.001857611,0.1,2.828426683,1,1
537,0.968281489,10.63343336,0.004910147,0.1,2.828426598,1,1
538,1,0.835903915,0,0.1,2.828425691,1,1
539,1,3.039024804,0.001910377,0.1,2.828426599,1,1
540,0.987678597,11.87989038,0,0.1,2.8284266,1,1
541,1,5.669209613,0.00225075,0.1,2.828426991,1,1
542,0.966452871,0.264256047,0,0.1,2.828426745,1,1
543,0.93395529,4.387376646,0,0.1,2.828425953,1,1
544,0.97504743,9.824470155,0,0.1,2.828426163,1,1
545,1,12.61264163,0,0.1,2.828425258,1,1
546,0.999571923,4.781489088,0.035509851,0.1,2.828425821,1,1
547,1,11.28214076,0.025737404,0.1,2.828426868,1,1
548,0.966759246,16.75944543,0.026387563,0.1,2.828419893,1,1
549,0.885398352,10.74382453,0,0.1,2.828427119,1,1
550,1,9.277496288,0.020979231,0.1,2.828426643,1,1
551,0.908572461,11.20598623,0,0.1,2.828426683,1,1
552,0.916716725,7.083642701,0,0.1,2.828422977,1,1
553,0.975911473,1.184208143,0,0.1,2.82842672,1,1
554,1,0,0.005631039,0.1,2.828427007,1,1
555,0.944847902,2.829521655,0,0.1,2.828425734,1,1
556,1,0,0.021377875,0.1,2.828426381,1,1
557,0.979323957,0,0,0.1,2.82842587,1,1
558,1,0,0,0.1,2.828425143,1,1
559,0.982524832,2.03414414,0,0.1,2.82842365,1,1
560,1,0,0,0.1,2.828426578,1,1
561,0.93378452,7.921804572,0,0.1,2.828427085,1,1
562,1,2.398244543,0,0.1,2.828426173,1,1
563,1,0,0,0.1,2.828426666,1,1
564,0.960055564,3.74730345,0,0.1,2.828426825,1,1
565,0.963986395,1.66471965,0,0.1,2.828426985,1,1
566,1,0,0.01391326,0.1,2.828426373,1,1
567,1,0,0,0.1,2.828426997,1,1
568,0.945143765,0,0,0.1,2.828426886,1,1
569,0.835619104,0,0,0.1,2.828427005,1,1
570,0.990200013,0,0,0.1,2.82842614,1,1
571,1,0,0,0.1,2.828426728,1,1
572,1,0,0.003013636,0.1,2.828427017,1,1
573,1,0,0.008861093,0.1,2.828426327,1,1
574,1,3.282464517,0,0.1,2.82842666,1,1
575,1,4.787384496,0,0.1,2.82842699,1,1
576,1,0.328644268,0.000920391,0.1,2.828426971,1,1
577,1,6.179645047,0.020435693,0.1,2.828426352,1,1
578,1,9.691565117,0.041960076,0.1,2.828425807,1,1
579,1,15.53104195,0.038839452,0.1,2.828424325,1,1
580,0.929512472,2.80355278,0.024920429,0.1,2.828426265,1,1
581,0.998403338,0.221429765,0,0.1,2.828425745,1,1
582,0.961468294,2.967199276,0.005823962,0.1,2.828426137,1,1
583,0.904031138,2.498490025,0,0.1,2.82842694,1,1
584,1,0.694129113,0,0.1,2.828426515,1,1
585,1,0,0,0.1,2.828427037,1,1
586,1,0,0,0.1,2.82842661,1,1
587,0.986870554,0,0,0.1,2.828426981,1,1
588,1,0,0.004217031,0.1,2.828427121,1,1
589,1,0,0,0.1,2.828426367,1,1
590,1,0,0.000293036,0.1,2.828427038,1,1
591,1,0,0.006802635,0.1,2.828426654,1,1
592,1,6.754441775,0.031665238,0.1,2.828424321,1,1
593,0.995076004,11.29354157,0.073002655,0.1,2.828425482,1,1
594,1,5.239517271,0.032033015,0.1,2.828424263,1,1
595,0.968160436,6.538956407,0,0.1,2.828425702,1,1
596,1,0,0,0.1,2.828425674,1,1
597,0.891111972,8.47382886,0.035156098,0.1,2.82842689,1,1
598,0.883935763,5.734548745,0,0.1,2.828426095,1,1
599,1,0,0,0.1,2.828422578,1,1
600,1,0,0,0.1,2.828426599,1,1
601,1,2.637846896,0,0.1,2.82842679,1,1
602,1,0.671029661,0.017443625,0.1,2.828424723,1,1
603,0.950081992,7.338165161,0.012101449,0.1,2.828423097,1,1
604,1,4.075429643,0.002978037,0.1,2.828425227,1,1
605,1,4.600060943,0,0.1,2.82842636,1,1
606,1,0,0,0.1,2.828426578,1,1
607,0.968855722,0,0,0.1,2.828426389,1,1
608,1,1.453368902,0,0.1,2.828426991,1,1
609,0.97484675,0,0,0.1,2.828426999,1,1
610,1,0.880239529,0,0.1,2.828427096,1,1
611,1,0,0.001094053,0.1,2.828426845,1,1
612,1,0,0,0.1,2.828425248,1,1
613,0.932702612,0,0,0.1,2.828425341,1,1
614,0.975791825,5.406600768,0,0.1,2.828425791,1,1
615,1,1.69932556,0,0.1,2.828424783,1,1
616,1,6.714371113,0,0.1,2.828426032,1,1
617,0.875230401,15.8826599,0.011565864,0.1,2.828425944,1,1
618,0.846225291,6.936906451,0.031439307,0.1,2.82842597,1,1
619,0.783418074,11.33507123,0.006894378,0.1,2.828426487,1,1
620,0.840566301,11.28316224,0.039413555,0.1,2.828424598,1,1
621,1,17.00907795,0.0623077,0.1,2.828422786,1,1
622,1,14.83642028,0.037668698,0.1,2.828421242,1,1
623,1,13.45431836,0.022707191,0.1,2.828425477,1,1
624,1,9.502829553,0.004472382,0.1,2.82842567,1,1
625,1,11.91366436,0.029053221,0.1,2.82842536,1,1
626,1,16.77696404,0.015794939,0.1,2.828426142,1,1
627,1,17.33788793,0.023131255,0.1,2.828426827,1,1
628,0.924168573,11.20987684,0,0.1,2.828426501,1,1
629,1,7.480426489,0.016855307,0.1,2.828424388,1,1
630,0.934700258,1.646715437,0,0.1,2.828426599,1,1
631,1,13.33750905,0,0.1,2.828427013,1,1
632,1,11.10403705,0.002795466,0.1,2.828422745,1,1
633,1,0,0.029910558,0.1,2.828426647,1,1
634,0.757095073,20.30188497,0.006896686,0.1,2.828426001,1,1
635,0.751780605,20.69555693,0,0.1,2.828426038,1,1
636,0.777125859,26.38870769,0,0.1,2.82842319,1,1
637,0.867448246,16.21566328,0,0.1,2.828425519,1,1
638,1,21.18205013,0.005236237,0.1,2.828424619,1,1
639,1,15.55764471,0,0.1,2.828425083,1,1
640,0.947137815,14.66741758,0.013949816,0.1,2.828426492,1,1
641,1,10.308385,0,0.1,2.828426699,1,1
642,1,7.167525861,0,0.1,2.828426091,1,1
643,1,0,0,0.1,2.828426929,1,1
644,1,5.019321396,0,0.1,2.828426166,1,1
645,0.932236804,8.605478615,0.01486435,0.1,2.828426989,1,1
646,1,1.813010808,0.020403177,0.1,2.82842436,1,1
647,0.951864606,5.070319419,0.040456268,0.1,2.828427048,1,1
648,0.921843006,10.2001872,0.035475513,0.1,2.828425549,1,1
649,0.952348685,1.672144891,0.006162488,0.1,2.82842642,1,1
650,1,2.876291326,0,0.1,2.8284268,1,1
651,0.872110354,2.196463698,0,0.1,2.82842676,1,1
652,0.932251186,8.414039819,0.002493054,0.1,2.828426927,1,1
653,1,12.8016269,0,0.1,2.828425678,1,1
654,1,4.305235928,0,0.1,2.828426804,1,1
655,1,2.233091443,0,0.1,2.828426413,1,1
656,0.86518528,1.24896239,0,0.1,2.828426818,1,1
657,0.882636237,0,0.001253528,0.1,2.828426235,1,1
658,0.952581915,2.485450188,0,0.1,2.828425895,1,1
659,0.909892528,5.977588015,0,0.1,2.828426048,1,1
660,0.877373569,6.482889994,0.003959166,0.1,2.82842706,1,1
661,0.959706478,15.00124218,0.007141908,0.1,2.828426911,1,1
662,1,20.29181811,0,0.1,2.828426747,1,1
663,1,16.46775784,0.019350351,0.1,2.828420542,1,1
664,0.807762386,19.50965366,0,0.1,2.828426342,1,1
665,0.861906263,26.52328511,0.004613481,0.1,2.82842679,1,1
666,0.920114788,24.18084532,0.017947891,0.1,2.828427055,1,1
667,0.797669079,23.56242592,0.007759729,0.1,2.828423642,1,1
668,0.797346199,19.1492805,0.019533705,0.1,2.82842392,1,1
669,0.931326101,21.89615472,0.038377901,0.1,2.828418198,1,1
670,0.951559219,24.5578607,0.037962249,0.1,2.828417788,1,1
671,0.969030796,8.616188902,0.026941994,0.1,2.8284231,1,1
672,1,4.466324395,0.008177922,0.1,2.828425172,1,1
673,1,4.131549917,0.016804176,0.1,2.828426782,1,1
674,1,0,0.011539515,0.1,2.828426324,1,1
675,1,6.056450054,0.008895783,0.1,2.828427123,1,1
676,0.999997247,1.65601472,0.011185289,0.1,2.828426243,1,1
677,1,5.960882791,0.00691557,0.1,2.82842673,1,1
678,0.926608987,7.932448278,0,0.1,2.828426751,1,1
679,1,6.452365664,0.002003484,0.1,2.828426977,1,1
680,0.949814874,2.442104825,0.00887513,0.1,2.828426672,1,1
681,0.961840808,2.874120555,0,0.1,2.828425928,1,1
682,0.8948465,10.12387446,0,0.1,2.828425656,1,1
683,0.898557003,10.48714451,0,0.1,2.828425466,1,1
684,1,7.089967423,0.006706359,0.1,2.828424023,1,1
685,1,4.157034595,0,0.1,2.828427056,1,1
686,1,0.583554401,0.003863419,0.1,2.828426297,1,1
687,1,1.039275272,0,0.1,2.828426691,1,1
688,0.921084084,5.753022481,0.010497741,0.1,2.828425122,1,1
689,1,0,0.008854419,0.1,2.828425787,1,1
690,1,0,0,0.1,2.828427065,1,1
691,0.852803417,1.548095111,0,0.1,2.828426158,1,1
692,1,0,0.004786632,0.1,2.828426869,1,1
693,1,0,0,0.1,2.828426808,1,1
694,0.876828982,0,0,0.1,2.828426809,1,1
695,0.863132117,0,0.002283894,0.1,2.828426824,1,1
696,1,0,0.007474968,0.1,2.828422472,1,1
697,1,4.163236076,0,0.1,2.828426586,1,1
698,0.992335721,0,0.016970741,0.1,2.828426106,1,1
699,0.99378661,0,0,0.1,2.828426461,1,1
700,0.895169654,0.380966178,0.028236995,0.1,2.828426346,1,1
701,1,1.051990025,0.013477049,0.1,2.828424494,1,1
702,0.875148863,0.553899129,0,0.1,2.828424904,1,1
703,0.85981878,0,0,0.1,2.828426645,1,1
704,0.871456084,8.574816728,0,0.1,2.828425741,1,1
705,0.96734914,2.710440657,0.018480694,0.1,2.828426569,1,1
706,1,8.959354104,0,0.1,2.828426093,1,1
707,1,6.572781405,0,0.1,2.828421196,1,1
708,1,0,0,0.1,2.828426174,1,1
709,0.941737945,0,0,0.1,2.828425772,1,1
710,0.953929504,0.081377394,0,0.1,2.828426682,1,1
711,0.998897208,10.03160857,0.011853021,0.1,2.828426352,1,1
712,1,12.67340749,0.00913611,0.1,2.828424882,1,1
713,1,12.56484971,0,0.1,2.828425674,1,1
714,0.917047235,6.130632766,0,0.1,2.828424733,1,1
715,0.898952456,6.719590948,0,0.1,2.828426192,1,1
716,1,14.95465542,0.002299011,0.1,2.828425991,1,1
717,1,6.945885438,0.007250613,0.1,2.828426345,1,1
718,1,1.313316084,0,0.1,2.828426183,1,1
719,0.899633715,0,0,0.1,2.828426916,1,1
720,1,3.633204428,0,0.1,2.828424128,1,1
721,1,0,0,0.1,2.828426928,1,1
722,0.981744707,0,0,0.1,2.828426639,1,1
723,0.976203738,1.067673441,0.00315679,0.1,2.828427093,1,1
724,1,0.906082022,0.00516495,0.1,2.828426726,1,1
725,0.987716811,11.0165167,0.049047194,0.1,2.828426987,1,1
726,0.989290011,15.3951418,0.018564945,0.1,2.828417964,1,1
727,1,21.98119268,0.019803027,0.1,2.828423702,1,1
728,1,25.44386494,0,0.1,2.828426392,1,1
729,0.889416675,21.99663515,0.016761316,0.1,2.828424607,1,1
730,0.898245796,15.48860275,0.023945473,0.1,2.828426092,1,1
731,0.779658818,19.59241431,0.007973949,0.1,2.828426926,1,1
732,0.96813215,12.61246255,0,0.1,2.828427052,1,1
733,0.943511874,10.07076248,0,0.1,2.828426501,1,1
734,0.943797553,7.944476411,0,0.1,2.828426495,1,1
735,1,11.98276845,0.004967071,0.1,2.828425971,1,1
736,1,7.046582846,0.027287095,0.1,2.8284258,1,1
737,0.9182273,5.407939141,0.002223768,0.1,2.82842604,1,1
738,1,9.746476163,0,0.1,2.828425386,1,1
739,0.9537187,11.20523809,0,0.1,2.828426728,1,1
740,1,8.27854552,0.000194647,0.1,2.828426782,1,1
741,0.995436644,16.10028179,0,0.1,2.8284271,1,1
742,1,21.36110686,0.010410282,0.1,2.828425227,1,1
743,1,22.91642898,0,0.1,2.828426849,1,1
744,1,26.83582504,0.047545285,0.1,2.828418554,1,1
745,1,21.51793344,0.003672425,0.1,2.828422541,1,1
746,1,28.24317614,0.021230995,0.1,2.828424404,1,1
747,0.976016067,23.50412647,0.018840236,0.1,2.82841503,1,1
748,0.993442875,11.58656525,0,0.1,2.82842696,1,1
749,0.91739549,7.073469499,0,0.1,2.828426564,1,1
750,0.948915698,5.83436481,0,0.1,2.828426356,1,1
751,0.971396639,10.03758615,0.002949194,0.1,2.828425069,1,1
752,0.921447963,7.133493186,0.002600174,0.1,2.828426501,1,1
753,1,2.684626749,0,0.1,2.828425613,1,1
754,0.896793535,4.700580201,0,0.1,2.828427031,1,1
755,1,2.010732026,0,0.1,2.828424554,1,1
756,1,0,0.003594264,0.1,2.828426904,1,1
757,1,3.851619393,0,0.1,2.828427065,1,1
758,0.972629594,1.283030246,0,0.1,2.828426539,1,1
759,0.956498691,5.871122724,0,0.1,2.82842711,1,1
760,0.929440693,3.38073503,0.009541606,0.1,2.82842694,1,1
761,0.928903422,4.252617421,0,0.1,2.828426873,1,1
762,1,3.428891721,0,0.1,2.82842532,1,1
763,1,0,0,0.1,2.828426112,1,1
764,1,0,0,0.1,2.828426815,1,1
765,0.960929684,0,0,0.1,2.828425522,1,1
766,0.885365496,4.641168972,0,0.1,2.828425738,1,1
767,0.968497282,5.798355066,0,0.1,2.828424614,1,1
768,0.935914582,4.788294713,0,0.1,2.828425644,1,1
769,1,0,0.005621236,0.1,2.828426122,1,1
770,1,0,0.028702751,0.1,2.828426549,1,1
771,0.959951276,3.012811266,0.018903425,0.1,2.828426081,1,1
772,1,2.812826883,0.004458006,0.1,2.828426723,1,1
773,1,0.200584248,0,0.1,2.828426816,1,1
774,0.96064595,0,0,0.1,2.828426395,1,1
775,0.945436285,0,0.000890743,0.1,2.828426675,1,1
776,0.990599334,4.392691061,0,0.1,2.828425902,1,1
777,1,0.449475415,0.011064834,0.1,2.828426908,1,1
778,0.960013349,0,0.031362699,0.1,2.828426843,1,1
779,1,0.227604123,0.027004846,0.1,2.828425344,1,1
780,1,1.944004791,0.003382756,0.1,2.82842648,1,1
781,1,2.998167327,0.005403284,0.1,2.828426991,1,1
782,1,0,0,0.1,2.828424992,1,1
783,1,4.261067021,0.014185334,0.1,2.828426617,1,1
784,1,2.19464211,0,0.1,2.828426356,1,1
785,0.866881845,5.279039189,0,0.1,2.828425212,1,1
786,1,10.40881887,0,0.1,2.828427013,1,1
787,1,12.25311557,0.042704499,0.1,2.828425498,1,1
788,1,13.5508479,0.03235314,0.1,2.828425524,1,1
789,1,8.639564798,0.042323531,0.1,2.828426652,1,1
790,1,12.13280557,0.030606178,0.1,2.82842357,1,1
791,1,12.62451049,0.030048055,0.1,2.828423784,1,1
792,1,9.153007071,0.015889064,0.1,2.828426437,1,1
793,1,15.67172078,0,0.1,2.828422274,1,1
794,0.917641129,17.05973903,0.00021137,0.1,2.828427076,1,1
795,0.937419804,12.33998158,0,0.1,2.828425778,1,1
796,1,19.15796431,0.022317336,0.1,2.828426259,1,1
797,0.992674194,15.29794769,0.0539199,0.1,2.828422249,1,1
798,1,22.25010808,0.0291008,0.1,2.828426075,1,1
799,0.936258507,20.70016752,0.036916274,0.1,2.828426609,1,1
800,0.935777359,18.37976615,0.053015482,0.1,2.828425284,1,1
801,0.999831129,14.2741605,0.017465649,0.1,2.828420759,1,1
802,0.889084841,17.87822023,0.036287841,0.1,2.828425987,1,1
803,0.961958597,21.04581058,0.009002522,0.1,2.828423143,1,1
804,1,15.6750536,0,0.1,2.828427049,1,1
805,0.923731621,25.63088663,0.043891642,0.1,2.828426243,1,1
806,0.979837912,18.82824329,0.015767142,0.1,2.828415185,1,1
807,1,14.11410949,0.009866339,0.1,2.828425685,1,1
808,0.994348042,14.75396692,0,0.1,2.828425202,1,1
809,1,11.57396164,0,0.1,2.828425822,1,1
810,1,7.171839091,0,0.1,2.82842488,1,1
811,0.988271773,10.10251075,0.001689431,0.1,2.828426894,1,1
812,0.853276731,27.99575427,0.016889373,0.1,2.828426068,1,1
813,0.95933001,31.34569655,0.019835857,0.1,2.828423975,1,1
814,0.740971391,22.30948588,0.027279419,0.1,2.828426822,1,1
815,0.870164005,25.88388151,0.052748365,0.1,2.828426024,1,1
816,0.924190865,7.656975239,0.001168497,0.1,2.828427024,1,1
817,1,15.70733323,0.001182056,0.1,2.828426928,1,1
818,1,12.33176773,0,0.1,2.828425923,1,1
819,1,9.038959867,0,0.1,2.828424962,1,1
820,1,10.3869322,0.008921297,0.1,2.828426576,1,1
821,0.939187428,15.48752599,0,0.1,2.828426747,1,1
822,0.968677338,22.94693843,0,0.1,2.828426007,1,1
823,0.845095052,26.68833532,0,0.1,2.828425022,1,1
824,1,24.44692809,0,0.1,2.828426129,1,1
825,0.944414133,16.98423329,0,0.1,2.828426538,1,1
826,0.882826254,13.38014395,0,0.1,2.828426923,1,1
827,0.85892364,11.07114969,0.00285791,0.1,2.828421999,1,1
828,1,11.59766322,0.009006013,0.1,2.828426697,1,1
829,0.989854062,9.424558768,0,0.1,2.828426997,1,1
830,1,3.961301561,0,0.1,2.828426271,1,1
831,1,10.02795328,0,0.1,2.828426748,1,1
832,1,7.378329881,0.002349348,0.1,2.828426887,1,1
833,1,8.894107973,0,0.1,2.828425751,1,1
834,1,5.891542349,0.015765559,0.1,2.828426966,1,1
835,1,0.841596998,0,0.1,2.82842711,1,1
836,1,0,0,0.1,2.828426387,1,1
837,1,0.208574802,0.002045116,0.1,2.828426846,1,1
838,0.987564923,7.700879835,0.035936547,0.1,2.828427029,1,1
839,1,7.436650139,0.062816638,0.1,2.828424086,1,1
840,1,12.77748469,0.062488908,0.1,2.828424744,1,1
841,1,14.05514307,0.069858122,0.1,2.828420764,1,1
842,0.99214363,20.59846915,0.073830204,0.1,2.828422029,1,1
843,0.970140112,3.164610418,0.001100145,0.1,2.828418328,1,1
844,0.995477068,4.484571157,0,0.1,2.828425694,1,1
845,0.974698368,11.77221014,0,0.1,2.828419678,1,1
846,0.975694988,13.91024413,0,0.1,2.828426025,1,1
847,1,19.31677757,0.013943288,0.1,2.828426412,1,1
848,1,22.28597422,0,0.1,2.828426664,1,1
849,1,23.02313096,0,0.1,2.828425571,1,1
850,0.866613741,19.84741719,0.01268369,0.1,2.828425243,1,1
851,0.891922539,20.80927488,0.020364683,0.1,2.828425786,1,1
852,0.833379351,12.40496951,0,0.1,2.828426437,1,1
853,0.794441342,13.12282507,0.004576862,0.1,2.828423585,1,1
854,1,12.66881904,0.018995636,0.1,2.82842638,1,1
855,0.999541505,3.23822436,0.066897906,0.1,2.828425593,1,1
856,0.96133711,4.468468147,0.039845892,0.1,2.828424245,1,1
857,0.992167231,11.0953455,0.024323855,0.1,2.828426413,1,1
858,0.977916434,8.062121108,0.015853944,0.1,2.828426751,1,1
859,1,5.072893826,0.010736416,0.1,2.828427008,1,1
860,1,0.20785008,0.008110185,0.1,2.828425351,1,1
861,1,0,0.022237704,0.1,2.828426248,1,1
862,0.98879299,2.239947054,0,0.1,2.828426475,1,1
863,0.818855616,11.55312093,0.012583883,0.1,2.828426742,1,1
864,0.945822171,16.07476403,0,0.1,2.828426206,1,1
865,1,19.26023613,0.000318702,0.1,2.828427081,1,1
866,1,15.47948237,0,0.1,2.828425387,1,1
867,0.976870536,12.05591219,0.009080121,0.1,2.828427011,1,1
868,1,8.04092152,0.010061179,0.1,2.828426783,1,1
869,0.987291001,9.797032385,0.002410744,0.1,2.828426555,1,1
870,0.961034686,14.84898986,0.001329459,0.1,2.828427061,1,1
871,0.99273414,13.77986693,0,0.1,2.828424159,1,1
872,1,15.50328437,0.02249118,0.1,2.828426872,1,1
873,0.948527098,13.11520906,0.023006865,0.1,2.82842434,1,1
874,0.951370621,15.35492949,0,0.1,2.828424936,1,1
875,0.896330637,7.774610429,0.021899688,0.1,2.82842707,1,1
876,0.986868866,7.47075786,0.023471841,0.1,2.82842675,1,1
877,0.988115929,3.881416088,0.026293261,0.1,2.828426402,1,1
878,1,3.046684301,0.029383733,0.1,2.82842574,1,1
879,1,0,0.020329034,0.1,2.828426588,1,1
880,1,0.797312938,0.007728264,0.1,2.828426009,1,1
881,1,0,0.004843954,0.1,2.828427016,1,1
882,1,0,0,0.1,2.828426306,1,1
883,1,0,0,0.1,2.828426964,1,1
884,1,0.276745697,0,0.1,2.828426911,1,1
885,1,0,0.022020431,0.1,2.828426269,1,1
886,0.963038769,14.17595822,0.056471921,0.1,2.82842645,1,1
887,0.801601733,26.30314091,0.029117316,0.1,2.828426761,1,1
888,0.867932262,23.92406331,0.024575104,0.1,2.828414945,1,1
889,0.888887719,30.30965253,0.003688866,0.1,2.828424498,1,1
890,0.900647546,17.8627805,0.002647056,0.1,2.828420567,1,1
891,0.838080016,14.40097438,0,0.1,2.828427112,1,1
892,0.836496333,8.545801568,0,0.1,2.828426752,1,1
893,0.96716399,9.655646432,0.015696562,0.1,2.828426469,1,1
894,1,8.626837155,0.016211235,0.1,2.828424963,1,1
895,1,3.653086029,0,0.1,2.828425926,1,1
896,1,0.443896766,0,0.1,2.828426732,1,1
897,1,3.858664207,0.012249911,0.1,2.828426769,1,1
898,1,3.6479991,0.037870297,0.1,2.828424606,1,1
899,0.998869464,8.738386312,0.027093112,0.1,2.828425803,1,1
900,1,9.98254207,0,0.1,2.828426993,1,1
901,0.888107755,13.10319496,0,0.1,2.828427049,1,1
902,0.945341438,6.163782766,0,0.1,2.828424498,1,1
903,0.969353971,0.686904084,0.039022461,0.1,2.828426406,1,1
904,0.977811366,0,0.027369587,0.1,2.828427108,1,1
905,1,1.729658082,0.0113414,0.1,2.828426514,1,1
906,1,2.058944605,0.035466462,0.1,2.828426553,1,1
907,0.933582435,17.21798484,0.043557766,0.1,2.828426554,1,1
908,0.985516289,19.08355407,0.050197197,0.1,2.828426735,1,1
909,0.949947103,21.43703852,0.034892207,0.1,2.828423531,1,1
910,0.940573212,22.40493746,0.06374996,0.1,2.828426671,1,1
911,0.943847948,21.29554016,0.02114459,0.1,2.828423943,1,1
912,1,26.4055726,0.001304337,0.1,2.82842656,1,1
913,0.989837683,10.66178527,0.022034565,0.1,2.828422637,1,1
914,0.907097614,11.40004809,0,0.1,2.82842674,1,1
915,0.818523605,9.453878476,0,0.1,2.828426235,1,1
916,0.876950113,10.29160576,0.01033483,0.1,2.828426897,1,1
917,0.991915657,6.663144623,0,0.1,2.828425608,1,1
918,0.924792655,0,0.016125141,0.1,2.828425855,1,1
919,0.910998785,0,0,0.1,2.828426641,1,1
920,0.971566144,1.41102118,0,0.1,2.828427022,1,1
921,1,0,0.006250148,0.1,2.828425487,1,1
922,1,1.238423551,0.012117115,0.1,2.828426047,1,1
923,1,3.806095142,0,0.1,2.828427074,1,1
924,1,0,0,0.1,2.82842649,1,1
925,1,0.347004995,0.006607284,0.1,2.828421942,1,1
926,1,2.17295617,0.007862861,0.1,2.828427008,1,1
927,1,7.901032041,0,0.1,2.82842689,1,1
928,0.955045131,10.24704763,0.020437138,0.1,2.828427111,1,1
929,0.899343738,6.90713369,0.020164456,0.1,2.828425782,1,1
930,1,11.6769284,0,0.1,2.828426777,1,1
931,1,10.31988158,0,0.1,2.828425817,1,1
932,0.956528899,11.54301085,0,0.1,2.828427019,1,1
933,1,3.101446971,0.002834482,0.1,2.82842712,1,1
934,1,2.482770196,0.023177998,0.1,2.828425113,1,1
935,1,0,0,0.1,2.82842455,1,1
936,1,7.822333583,0,0.1,2.828426926,1,1
937,1,13.03553944,0,0.1,2.82842673,1,1
938,0.840231677,14.0386788,0.002309262,0.1,2.828426713,1,1
939,0.863074977,15.38789117,0.020866223,0.1,2.828424511,1,1
940,0.901246443,29.74339734,0.042338539,0.1,2.828424943,1,1
